question_id,question_details
098348b7-f67a-4a27-9ba6-041d360f05fe,"Write a program that reads an **M** x **N** matrix and prints the perimeter of the matrix.

  <MultiLineNote>
  The perimeter of the matrix is defined as the sum of all the elements on the four edges of the matrix.
  </MultiLineNote>

  ---

  #### Input

  The first line of input contains space-separated integers representing `M` and `N` respectively.

  The next `M` lines of input contain `N` space-separated integers representing the matrix.

  ---

  #### Output

  The output should be a single line containing an integer obtained by adding all the elements on the four edges of the matrix.

  ---

  #### Explanation

  **Test Case:** If the given `M = 3` and `N = 4`, the matrix is as follows:

  ```
  1 2 3 4
  5 6 7 8
  9 10 11 12
  ```

  1, 2, 3, 4, 8, 12, 11, 10, 9, and 5 representing all the elements on the four edges of the matrix.

  Therefore, the perimeter of the matrix is

  ```
  1 + 2 + 3 + 4 + 8 + 12 + 11 + 10 + 9 + 5 = 65
  ```

  The output should be **65**.

Solution Code:def get_perimeter_of_matrix(matrix, rows, columns):
 sum_of_perimeter = 0
 for i in range(rows):
 for j in range(columns):
 if((i == 0) or (i == rows - 1) or (j == 0) or (j == columns - 1)):
 sum_of_perimeter += matrix[i][j]
 return sum_of_perimeter

def read_matrix(rows):
 matrix = []
 for i in range(rows):
 row = list(map(int, input().split()))
 matrix.append(row)
 return matrix

def main():
 rows, columns = map(int, input().split())
 matrix = read_matrix(rows)
 perimeter_of_matrix = get_perimeter_of_matrix(matrix, rows, columns)
 print(perimeter_of_matrix)

main()"
e6f05098-c81c-461b-a246-0ab1f615ef5b,"You are given numbers. Each number is concatenated with its power and the power is a single-digit integer.

Write a program that reads the space-separated numbers and calculates the powers of each number and prints its sum.

<MultiLineNote>

Sum = X<sub>1</sub><sup>pow<sub>1</sub></sup> + X<sub>2</sub><sup>pow<sub>2</sub></sup> + X<sub>3</sub><sup>pow<sub>3</sub></sup> + X<sub>4</sub><sup>pow<sub>4</sub></sup> + ... + X<sub>N</sub><sup>pow<sub>N</sub></sup>

Where X<sub>i</sub> is concatenated with pow<sub>i</sub>, and pow<sub>i</sub> is a single-digit integer.

</MultiLineNote>

---

#### Input

The input will be a single line containing space-separated integers representing the numbers.

---

#### Output

The output should be a single line containing an integer obtained by adding each number multiplied by its power.

---

#### Explanation

**Test Case: 1** If the given `numbers = 25`

Where, X<sub>1</sub> = 2 and pow<sub>1</sub> = 5.

Therefore, Sum = **2<sup>5</sup> = 32**.

The output should be **32**.

**Test Case: 2** If the given `numbers = 132 301`

Where,

- X<sub>1</sub> = 13 and pow<sub>1</sub> = 2.
- X<sub>2</sub> = 30 and pow<sub>2</sub> = 1.

Therefore, Sum = **13<sup>2</sup> **+** 30<sup>1</sup>** = **169 + 30** = **199**.

The output should be **199**.

Solution Code:def get_the_sum_of_powers(intergers_list):
 sum_of_powers = 0
 for each_integer in intergers_list:
 each_integer = int(each_integer)
 quotient = each_integer // 10
 power = each_integer % 10
 sum_of_powers += quotient ** power
 return sum_of_powers

def main():
 intergers_list = input().split()
 sum_of_powers = get_the_sum_of_powers(intergers_list)
 print(sum_of_powers)

main()"
97d3125b-8009-4184-a1e1-9cca2774190b,"In a building, there are **N** rooms numbered from **1** to **N**. Each room has a bulb that is initially **ON** for even-numbered rooms and **OFF** for odd-numbered rooms.

Your task is to note the status of the bulb after entering a room. When you leave a room, turn **OFF** the bulb if it is **ON** and turn **ON** the bulb if it is **OFF**. Visit all rooms in the same order as they are numbered and then return to the starting room and repeat the process **N** times.

Write a program that reads the **N** rooms and prints the status of the bulb for each room after completing each visit.

<MultiLineNote>

Print **1** if the bulb is **ON**, **0** otherwise

</MultiLineNote>

---

#### Input

The input will be a single line containing a positive integer representing the number of rooms in the building `N`.

---

#### Output

The output should be `N` lines containing space-separated integers that is the status of the bulb for each room after completing each visit.

---

#### Explanation

**Test Case:** If the given `N = 5`

Each room has a bulb that is initially `ON` for even-numbered rooms and `OFF` for odd-numbered rooms.

```
0 1 0 1 0
```

On the first visit, you have to turn `OFF` the bulb if it is `ON` and turn `ON` the bulb if it is `OFF`. 

```
1 0 1 0 1
```

There are 5 rooms in the building. So, the above-mentioned process must be done five times.

After **5** visits, the output should be **5** rows as shown below. Each row represents each visit.

```
1 0 1 0 1
0 1 0 1 0
1 0 1 0 1
0 1 0 1 0
1 0 1 0 1
```

Solution Code:def print_bulbs_on_off_status(rooms_bulbs_on_off_status):
 for each_room_bulbs_on_off_status in rooms_bulbs_on_off_status:
 bulbs_on_off_status = list(map(str, each_room_bulbs_on_off_status))
 print(*bulbs_on_off_status)

def update_current_visit_bulbs_on_off_status(previous_visit_bulbs_on_off_status):
 current_visit_bulbs_on_off_status = []
 for each_bulb_status in previous_visit_bulbs_on_off_status:
 if(each_bulb_status == 1):
 current_visit_bulbs_on_off_status.append(0)
 else:
 current_visit_bulbs_on_off_status.append(1)
 return current_visit_bulbs_on_off_status

def get_initial_bulbs_on_off_status(no_of_rooms):
 initial_bulbs_on_off_status = []
 for i in range(no_of_rooms):
 if(i % 2 == 0):
 initial_bulbs_on_off_status.append(1)
 else:
 initial_bulbs_on_off_status.append(0)
 return initial_bulbs_on_off_status

def get_rooms_bulbs_on_off_statuses(no_of_rooms):
 bulbs_on_off_statuses = []
 no_of_visits = no_of_rooms

 initial_bulbs_on_off_status = get_initial_bulbs_on_off_status(no_of_rooms)
 previous_visit_bulbs_on_off_status = initial_bulbs_on_off_status
 bulbs_on_off_statuses.append(initial_bulbs_on_off_status)

 for visit_no in range(1, no_of_visits):
 current_visit_bulbs_on_off_status = update_current_visit_bulbs_on_off_status(previous_visit_bulbs_on_off_status)
 bulbs_on_off_statuses.append(current_visit_bulbs_on_off_status)
 previous_visit_bulbs_on_off_status = current_visit_bulbs_on_off_status

 return bulbs_on_off_statuses

def main():
 no_of_rooms = int(input())
 rooms_bulbs_on_off_statuses = get_rooms_bulbs_on_off_statuses(no_of_rooms)
 print_bulbs_on_off_status(rooms_bulbs_on_off_statuses)

main()"
34d53028-a1ac-4b81-bfba-555dcb1f2460,"Write a program that reads the numbers **N**, **M** space-separated numbers and prints the sum of numbers whose position is divisible by **N**. Consider that the positions of the numbers starts from **1** to **M**.

---

#### Input

The first line of input contains the space-separated integers representing `N` and `M`.

The second line of input contains `M` space-separated integers representing the numbers.

---

#### Output

The output should be a single line containing an integer that is the sum of all the numbers whose position is divisible by `N`.

---

#### Explanation

**Test Case 1:** If the given `N = 1`, `M = 7` and the `numbers = 4 8 6 6 7 9 3`

<br/>

<div style=""display: table-row;vertical-align: inherit; border-color: inherit;"">
     <div style=""display: table-cell; vertical-align: inherit;font-weight: bold; text-align: center; border-right: 1px solid #dcdcdc;padding: 8px 12px;"">Numbers</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center; border-right: 1px solid #dcdcdc;padding: 8px 12px;"">4</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">8</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">6</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">6</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">7</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">9</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 0;padding: 8px 12px;"">3</div>
  </div>
  <div style=""display: table-row;vertical-align: inherit; border-color: inherit;"">
     <div style=""display: table-cell; vertical-align: inherit;font-weight: bold;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">Positions</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">1</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">2</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">3</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">4</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">5</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">6</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 0;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">7</div>
  </div>
<br/>

All the positions are divisible by `1`.

```
4 + 8 + 6 + 6 + 7 + 9 + 3 = 43
```

The output should be **43**.

**Test Case 2:** If the given `N = 4`, `M = 13` and the `numbers = 7 3 10 4 5 8 4 9 6 9 10 1 4`

<br/>
<div style=""display: table-row;vertical-align: inherit; border-color: inherit;"">
     <div style=""display: table-cell; vertical-align: inherit;font-weight: bold; text-align: center; border-right: 1px solid #dcdcdc;padding: 8px 12px;"">Numbers</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center; border-right: 1px solid #dcdcdc;padding: 8px 12px;"">7</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">3</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">10</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">4</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">5</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">8</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">4</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">9</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">6</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">9</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">10</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">1</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 0;padding: 8px 12px;"">4</div>
  </div>
  <div style=""display: table-row;vertical-align: inherit; border-color: inherit;"">
     <div style=""display: table-cell; vertical-align: inherit;font-weight: bold;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">Positions</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">1</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">2</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">3</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">4</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">5</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">6</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">7</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">8</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">9</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">10</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">11</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">12</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 0;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">13</div>
  </div>
<br/>

The positions **4**, **8** and **12** are divisible by `4`.

```
4 + 9 + 1 = 14
```

The output should be **14**.

Solution Code:def get_nth_number_sum(numbers, divisible_number):
 sum_of_numbers = 0
 for each_position in range(1, len(numbers) + 1):
 if(each_position % divisible_number == 0):
 sum_of_numbers += numbers[each_position - 1]
 return sum_of_numbers

def main():
 divisible_number, numbers_length = map(int, input().split())
 numbers = list(map(int, input().split()))
 nth_number_sum = get_nth_number_sum(numbers, divisible_number)
 print(nth_number_sum)

main()"
40e340dc-1c47-4326-9abf-3bb4c73f2c5d,"You are given an **M x N** matrix and a number **K**. In the given **M x N** matrix, you need to delete **K** rows from both the top and the bottom and delete **K** columns from both the left and the right. Finally, calculate the product of all elements in the resulting matrix.

Write a program that reads an **M x N** matrix and a number **K** and prints the product of all elements in the resulting matrix.

---

#### Input

The first line of input contains two space-separated integers representing `M` and `N` respectively.

The next `M` lines of input contain `N` space separated integers representing the matrix.

The last line of input contains an integer representing `K`.

---

#### Output

The output should be a single line containing an integer obtained by calculating the product of all elements in the resulting matrix.

---

#### Explanation

**Test Case**: If the given `M = 5` and `N = 4`, the matrix is as follows:

```
1 2 3 4
5 6 7 8
9 10 11 12
13 14 15 16
17 18 19 20
```

If `K = 1`, Here is an example to illustrate the resulting matrix:

```
6 7
10 11
14 15
```

So, the product of all elements in the resulting matrix,

```
6 x 7 x 10 x 11 x 14 x 15 = 970200
```

The output should be **970200**.

Solution Code:def read_matrix(rows):
 matrix = []
 for i in range(rows):
 row = list(map(int, input().split()))
 matrix.append(row)
 return matrix

def get_matrix_product(matrix):
 if(len(matrix) == 0):
 return 0
 product = 1
 rows = len(matrix)
 columns = len(matrix[0])
 for i in range(rows):
 for j in range(columns):
 product = product * matrix[i][j]
 return product

def get_sub_matrix(matrix, rows, columns, k):
 new_sub_matrix = []
 sub_martix_rows = matrix[k:rows-k]
 for each_row in sub_martix_rows:
 each_row = each_row[k:columns-k]
 new_sub_matrix.append(each_row)
 return new_sub_matrix

def main():
 rows, columns = map(int, input().split())
 matrix = read_matrix(rows)
 k = int(input())
 resultant_matrix = get_sub_matrix(matrix, rows, columns, k)
 product = get_matrix_product(resultant_matrix)
 print(product)

main()"
69525415-871f-4b9f-9619-eae60dcbdd0e,"A group of **F** friends visited a haunted house. Each member was wearing a shirt with a number on it ranging from **1** to **F**. As they entered the haunted house, one of them was kidnapped and an enemy replaced him.

Rather than wearing the same shirt number as the kidnapped one, the enemy wore a shirt with the same number as another person among the remaining people.

Write a program that reads the **F** space-separated numbers and prints the numbers on the shirt of the enemy and the person who was kidnapped.

---

#### Input

The input will be a single line containing space-separated integers representing all the people who are currently in the house, from `1` to `F`.

---

#### Output

The output should be a single line containing space-separated integers representing the numbers on the shirt of the enemy and the person who was kidnapped.

---

#### Explanation

**Test Case:** If the given `numbers = 3 1 5 2 1`,

In the range from `1` to `5`, the number `1` has occurred twice and the number `4` is missing.

So, `1` is the enemy's shirt number, and `4` is the person's shirt number who was kidnapped.

The output should be **1 4**.

Solution Code:def get_enemy_and_kidnapped_person_shirt_numbers(shirt_numbers):
 total_shirts = len(shirt_numbers)
 kidnapped_person, enemy = None, None
 
 for each_shirt_number in range(1, total_shirts + 1):
 if (shirt_numbers.count(each_shirt_number) == 2):
 enemy = each_shirt_number
 
 if (shirt_numbers.count(each_shirt_number) == 0):
 kidnapped_person = each_shirt_number
 
 return enemy, kidnapped_person

def main():
 shirt_numbers = list(map(int, input().split()))
 
 enemy, kidnapped_person = get_enemy_and_kidnapped_person_shirt_numbers(shirt_numbers)
 enemy, kidnapped_person = str(enemy), str(kidnapped_person)
 print(enemy + "" "" + kidnapped_person)
 
main()"
eddf16ce-57d7-49f1-8d70-597d9d86502a,"Yash has a sequence of **26** distinct numbers **P = (P<sub>1</sub>, P<sub>2</sub>, ..., P<sub>26</sub>)**, where the numbers from **1 to 26** are in random order. Ashok, one of Yash's friends, challenged him to construct a string **S** using the following table:

<br/>
<div style=""display: table-row;vertical-align: inherit; border-color: inherit;"">
     <div style=""display: table-cell; vertical-align: inherit;font-weight: bold; text-align: center; border-right: 1px solid #dcdcdc;padding: 8px 12px;"">Numbers</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center; border-right: 1px solid #dcdcdc;padding: 8px 12px;"">1</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">2</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">3</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">4</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">-</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">-</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 1px solid #dcdcdc;padding: 8px 12px;"">-</div>
     <div style=""display: table-cell;vertical-align: inherit; font-weight: bold;text-align: center;border-right: 0;padding: 8px 12px;"">26</div>
</div>
<div style=""display: table-row;vertical-align: inherit; border-color: inherit;"">
    <div style=""display: table-cell; vertical-align: inherit;font-weight: bold;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">Alphabets</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">a</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">b</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">c</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">d</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">-</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">-</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 1px solid #dcdcdc;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">-</div>
     <div style=""display: table-cell; vertical-align: inherit;border-right: 0;padding: 8px 12px;border-top: 1px solid #dcdcdc;"">z</div>
 </div>
<br/>

Every number from **1 to 26** represents an alphabet as shown in above table. 

Yash should construct a string based on the alphabet numbers. Help Yash construct the string **S**. 

Write a program that reads the space-separated numbers and prints the resultant string **S**.

---

#### Input

The input will be a single line containing space-separated integers representing the sequence of 26 distinct numbers **P = (P<sub>1</sub>, P<sub>2</sub>, ..., P<sub>26</sub>)**.

---

#### Output

The output should be a single line containing a string obtained by constructing a string based on the alphabet numbers.

---

#### Explanation

**Test Case**: If the given `P = 2 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26`,

The **P<sub>1</sub> = 2**,

- The number `2` is represented by the alphabet `b`.
- So, the first character of `S` is `b`.

The **P<sub>2</sub> = 1**,

- The number `1` is represented by the alphabet `a`.
- So, the second character of `S` is `a`.

Using the above procedure, we can obtain the result `bacdefghijklmnopqrstuvwxyz`

The output should be **bacdefghijklmnopqrstuvwxyz**

Solution Code:def get_resultant_string(numbers):
 resultant_string = """"
 for each_number in numbers:
 character_ascii_value = each_number + 96
 resultant_string += chr(character_ascii_value)
 return resultant_string
 
def main():
 numbers = list(map(int, input().split()))
 resultant_string = get_resultant_string(numbers)
 print(resultant_string)
 
main()"
f9eef1ab-7810-40fe-8811-829e4572bfde,"In the World Boxing Championship, **14** matches will be held between Mary Kom and Amanda.

Each match has three possible outcomes: Amanda can win, Mary Kom can win, or a draw can occur. If Amanda wins, she gets **2** points and Mary Kom gets **0** points. If Mary Kom wins, she gets **2** points and Amanda gets **0** points. If it's a draw, both of the players get **1** point.

The total prize pool of the championship is **100 * X**.

After the **14** matches, the player who wins more matches than the other, will be declared as a champion and gets the prize money of **60 * X**, whereas the loser gets the prize money of **40 * X**.

If both the players win same number of matches, then the defending champion Mary Kom is declared the winner and gets the prize money of **55 * X**, whereas the loser gets the prize money of **45 * X**.

Your friend wants to find the prize money of Mary Kom. Your task is to determine the prize money of Mary Kom in the World Boxing Championship.

Write a program that reads a number **X** representing the base prize pool and a string of length 14 consisting of the characters **A**, **M**, and **D**, representing the result of 14 matches. **A** denotes Amanda won the match, **M** denotes Mary Com won the match, and **D** denotes a draw and prints the total amount earned by Mary Kom.

---

#### Input

The first line of input contains an integer `T` representing the number of test cases.

The next `T` lines of input contain

- The first line of input contains an integer `X` representing the base prize pool.

- The second line of input contains a string representing the results of the `14` matches. `A` denotes Amanda won the match, `M` denotes Mary Com won the match, and `D` denotes a draw and prints the total amount earned by Mary Kom.

---

#### Output

The output should be `T` lines containing an integer representing the prize money received by Mary Kom.

---

#### Explanation

If the given test cases `T = 2`

**Test Case 1** If the given `X = 300`, `results = ADDAADDDAADADA`

- The total prize pool is `30000` as `100 * X`.

- Among `14` matches, `7` matches won by `Amanda` and `7` matches are draw. So, `Amanda` is a champion.

- So, The `Mary Kom` is a loser. She gets `40 * X`,  i.e **12000**.

- The output should be **12000**.

**Test Case 2** If the given `X = 400`, `results = AMMMMAMDMADMAD`

- The total prize pool is `40000` as `100 * X`.

- Among `14` matches, `Amanda` has won `4` matches, `Mary Kom` has won `7` matches and `3` matches are draw. So, `Mary Kom` is a champion.

- So, The `Mary Kom` is a winner. She gets `60 * X`,  i.e **24000**.

- The output should be **24000**.

Solution Code:def get_marykom_prize_money(match_results, prize_money):
 no_of_marykom_wins = match_results.count(""M"")
 no_of_amanda_wins = match_results.count(""A"")
 
 marykom_prize_money = None
 if (no_of_marykom_wins > no_of_amanda_wins):
 marykom_prize_money = prize_money * (60/100)
 elif (no_of_marykom_wins < no_of_amanda_wins):
 marykom_prize_money = prize_money * (40/100)
 elif (no_of_marykom_wins == no_of_amanda_wins):
 marykom_prize_money = prize_money * (55/100)
 return marykom_prize_money

def main():
 t = int(input())
 for i in range(t):
 prize_money = int(input()) * 100
 match_results = input()
 marykom_prize_money = get_marykom_prize_money(match_results, prize_money)
 print(int(marykom_prize_money))
 
main()"
4296feb3-75aa-4ec4-b6cb-ec76a0eb84f3,"Disha has been given three strings **A**, **B**, and **C** consisting of lowercase alphabets, and a number **T** consisting of digits 1, 2, and 3.

The teacher asked Disha to concatenate the three strings **A**, **B**, and **C** based on the order of digits in the given number **T**.

- The digit **1** represented the string **A**.
- The digit **2** represented the string **B**.
- The digit **3** represented the string **C**.

Help Disha arrange the strings based on the order of digits in the given number **T**.

Write a program that reads the strings **A**, **B**, **C** and a number **T** and prints the resultant string.

---

#### Input

The first line of input contains a string representing `A`.

The second line of input contains a string representing `B`.

The third line of input contains a string representing `C`.

The fourth line of input contains an integer representing `T`.

---

#### Output

The output should be a single line containing a string obtained by concatenating the strings `A`, `B` and `C` based on the order of digits in the given number **T**.

---

#### Explanation

**Test Case**: If the given `A = mari`, `B = to`, `C = zzo` and `T = 1321`

Concatenate these in the order `A + C + B + A` based on the order of digits in the given number `T`.

So the resultant string is `marizzotomari`.

The output should be **marizzotomari**

Solution Code:def get_concatinated_word(words, t):
 concatinated_word = """"
 for each_number in t:
 index = int(each_number) - 1
 concatinated_word += words[index]
 return concatinated_word

def read_words(no_of_inputs):
 words = []
 for i in range(no_of_inputs):
 word = input()
 words.append(word)
 return words

def main():
 words = read_words(3)
 t = input()
 concatinated_word = get_concatinated_word(words, t)
 print(concatinated_word)
 
main()"
9a94592d-6a07-434a-9325-29bc70f39a70,"Write a program that prints three hashes (`###`) as output.

Solution Code:print(""###"")"
3cb95d76-d9fe-4758-81d0-3fc72fd39aec,"Write a program that prints the result when **33968** is divided by **176**.

Solution Code:result = 33968 / 176

print(result)"
2328ae16-0edd-4f34-b8ed-5e2baf939024,"Write a program that reads a number `N` and prints numbers from **1** to `N`.

<MultiLineNote>
Use the **For** loop to iterate over the range of numbers.
</MultiLineNote>

---

#### Input  

The input will be a single line containing an integer representing `N`.

---

#### Output  

The output should contain all numbers from **1** to `N`, each on a new line.

---

#### Explanation  
  
For example, if the given number is `N = 3`,

* The numbers from **1** to **3** are **1**, **2**, and **3**.

The output should be,

```
1
2
3
```

Solution Code:number_of_inputs = int(input())

for number in range(1, number_of_inputs + 1):
 print(number)"
904a92aa-bab3-4b65-ab98-67c132d64bf2,"Ram challenges Anil to a game. Anil has been given the word **W** and the **N** number of sentences.

Anil needs to find the sentence number in which the word **W** appears for the first time in the **N** sentences. Help Anil find the sentence number.

Write a program that reads the word **W** and the **N** number of sentences and prints the sentence number in which the word **W** appears for the first time in **N** sentences.

<MultiLineNote>
Consider the lower and upper case letters as different in the words.
</MultiLineNote>

---

#### Input

The first line of input contains the string representing the word `W`.

The second line of input contains an integer representing the number of sentences `N`.

The next `N` lines of input contain line-separated sentences.

---

#### Output

The output should be a single line containing an integer representing the sentence number in which the word `W` appears for the first time in the `N` sentences.

If the given word `W` does not appear in any of the sentences, then print `-1`.

---

#### Explanation

**Test Case**: If the given `W = plays` and `N = 3`, the sentences is as follows:

```
Raju is going to school
Teja plays cricket
Car has four wheels
```

In sentence number **1**, the word `plays` doesn't appear.

In sentence number **2**, the word `plays` appears for the first time.

The output should be **2**.

Solution Code:def read_sentences(n):
 sentences_list = []
 for i in range(n):
 sentence = input().split() 
 sentences_list.append(sentence)
 return sentences_list

def find_the_sentence_contains_the_word(sentences_list, word):
 for index in range(len(sentences_list)): 
 if word in sentences_list[index]:
 sentence_postion = index + 1
 return sentence_postion
 return -1
 
def main():
 word = input()
 no_of_sentences = int(input())
 sentences_list = read_sentences(no_of_sentences)
 sentence_postion = find_the_sentence_contains_the_word(sentences_list, word)
 print(sentence_postion)
 
main()"
